Tweet Content,Sentiment,Label,Preprocessed_Tweet
"Taas ng standard mo sa pulitiko LENI ROBREDO BOBO NA NGA TANGA PA.

Pwe.🤮🤮🤮 https://t.co/NsJ4PlLJnD https://t.co/A1UsxCWiC9",Negative,Hate,"['taas', 'standard', 'pulitiko', 'bobo', 'nga', 'tanga']"
This year's debates did an awful lot to rehab the images of HR violators into capable presidentiables. Norberto Gonzales' geriatric look does so well to hide his butcher past lol https://t.co/yZfh9EKUlr,Negative,Hate,"[""year's"", 'debates', 'awful', 'lot', 'rehab', 'images', 'hr', 'violators', 'capable', 'presidentiables', 'geriatric', 'look', 'well', 'hide', 'butcher', 'past', 'lol']"
"@raysonable Fellow kakampink, parang di ka naman yata INC. Hahanapan tayo ng resibo nyan. May mga Xmas tweets ka. Malalaswa pa mga ibang posts mo sa timeline mo. May nakahubad, may mga tamod pa. Disente ang mga kakampinks. Ayusin mo, wag tayong magsinungaling. Ayaw ni Leni Robredo yan.",Negative,Hate,"['fellow', 'kakampink', 'parang', 'di', 'naman', 'yata', 'inc', 'hahanapan', 'resibo', 'nyan', 'xmas', 'tweets', 'malalaswa', 'ibang', 'posts', 'timeline', 'nakahubad', 'tamod', 'disente', 'kakampinks', 'ayusin', 'wag', 'tayong', 'magsinungaling', 'ayaw', 'yan']"
so interesting #vice A Dictator’s Son Faked His Family History. Now He Could Win the Presidency.https://t.co/KxSKJVzwKh https://t.co/Yeexja6Y5U,Negative,Hate,"['interesting', ""dictator's"", 'faked', 'family', 'history', 'could', 'win', 'presidency.https://t.co/kxskjvzwkh']"
bongbong marcos di ka naman si batman pero bakit di ka makita sa debates maliban sa smni na biased,Negative,Hate,"['di', 'naman', 'si', 'batman', 'di', 'debates', 'maliban', 'smni', 'biased']"
daughters of LENI ROBREDO SUPPORTS BBM/SARAH after realizing  their MOM is really STUPID! https://t.co/sUxdoSp3ol,Negative,Hate,"['daughters', 'supports', 'bbm/sarah', 'realizing', 'mom', 'really', 'stupid']"
"Siniraan ni Leni Robredo ang Pilipinas for the last six years and now, she wants to be rewarded with the presidency? Ang kapal naman ng mukha.",Negative,Hate,"['siniraan', 'pilipinas', 'last', 'six', 'years', 'wants', 'rewarded', 'presidency', 'kapal', 'naman', 'mukha']"
"#Philippines presidential race frontrunner &amp; the late dictator's only son Ferdinand ""Bongbong"" Marcos Jr is running under the rhetoric of uniting Filipinos, mirroring his father's mannerisms, campaign jingle and even his father's campaign slogan of making the nation great again https://t.co/udiz3RiWRH",Negative,Hate,"['presidential', 'race', 'frontrunner', 'amp', 'late', ""dictator's"", 'ferdinand', 'running', 'rhetoric', 'uniting', 'filipinos', 'mirroring', ""father's"", 'mannerisms', 'campaign', 'jingle', 'even', ""father's"", 'campaign', 'slogan', 'making', 'nation', 'great']"
"We have to vote wisely choose PING LACSON. Alisin ang dapat alisin sa gobyerno mga magnanakaw ng kaban ng bayan.
#ChoosePing
#5PresidentePingLacson
#LacsonMostQualifiedPresident
#PiliPinasDebates2022 https://t.co/nMyzySfjvm",Negative,Hate,"['vote', 'wisely', 'choose', 'alisin', 'alisin', 'gobyerno', 'magnanakaw', 'kaban', 'bayan']"
@EDENAGU43721338 Philippines don't deserve Leni Robredo. Periodt.,Negative,Hate,"['philippines', 'deserve', 'periodt']"
hindi bobo ang pagsuporta kay leni robredo.,Negative,Hate,"['bobo', 'pagsuporta', 'kay']"
"Madali lang naman talagang pumili kung hindi Marcos si Bongbong at hindi na-associate si VP Leni sa mga Aquinos. Kung normal citizen lang sila, malamang sa malamang walang pipili kay Bongbong unless ang reason eh nepotism :)) https://t.co/MnmyQtLkak",Negative,Hate,"['madali', 'lang', 'naman', 'talagang', 'pumili', 'si', 'na-associate', 'si', 'vp', 'aquinos', 'normal', 'citizen', 'lang', 'malamang', 'malamang', 'pipili', 'kay', 'unless', 'reason', 'eh', 'nepotism']"
VP Leni Robredo's closing remarks was inarguably powerful. It echoes hope to the Filipino people snubbed tonight by the son of the late dictator!,Negative,Hate,"['vp', ""robredo's"", 'closing', 'remarks', 'inarguably', 'powerful', 'echoes', 'hope', 'filipino', 'people', 'snubbed', 'tonight', 'late', 'dictator']"
@gundaya_dalagon @zzzxxx074abcdef Lol! Walang kwenta yang pagmamagaling nyo. Ano ang ginawa nyo for 6 years? Di ba bullying din? Ngayon sasabihin nyo tinuturuan ni joma sison si leni robredo?,Negative,Hate,"['lol', 'kwenta', 'yang', 'pagmamagaling', 'nyo', 'nyo', 'years', 'di', 'ba', 'bullying', 'sasabihin', 'nyo', 'tinuturuan', 'joma', 'sison', 'si']"
@onofight @Jpril0411 @Charley_den @mal_326 @KimIndar @iampinglacson bakit mo kailangan ipaliwanag.e obvious nmn na ang galing ni VP Leni ay d kayang tapatan ni utal at sabog sobra pa sa lutang na si Bongbong Marcos.,Negative,Hate,"['ipaliwanag.e', 'obvious', 'nmn', 'galing', 'vp', 'kayang', 'tapatan', 'utal', 'sabog', 'sobra', 'lutang', 'si']"
@rapplerdotcom @piaranada Yellow is a color of AQUINO's favorite ni Cory yun di naman Aquino si ROBREDO and as far as i remember VP LENI ROBREDO tried to talk with you and Pacquiao kaso Mayabang ka si Pacquiao naman ma Pride dahil ayaw niyo tumakbo siya  now WALA BA SIYANG KARAPATAN TUMAKBO ?,Negative,Hate,"['yellow', 'color', ""aquino's"", 'favorite', 'cory', 'yun', 'di', 'naman', 'aquino', 'si', 'far', 'remember', 'vp', 'tried', 'talk', 'kaso', 'mayabang', 'si', 'naman', 'pride', 'ayaw', 'niyo', 'tumakbo', 'wala', 'ba', 'siyang', 'karapatan', 'tumakbo']"
intl news reporting about bongbong marcos leading the elections is sooooo facking embarrassing cuz why would u elect a dictator's son who let the country plummet into poverty after they stole billions and abused power for 20 years gah damnnnn,Negative,Hate,"['intl', 'news', 'reporting', 'leading', 'elections', 'sooooo', 'facking', 'embarrassing', 'cuz', 'would', 'elect', ""dictator's"", 'let', 'country', 'plummet', 'poverty', 'stole', 'billions', 'abused', 'power', 'years', 'gah', 'damnnnn']"
"Since I live in a BBM household, I am aware that my support for Leni Robredo as President will stir up some nasty conversations. However, I would rather have some nasty conversations than living in a nasty country. #LeniRobredo #LeniKiko2022 #IpanloNa10To",Negative,Hate,"['since', 'live', 'bbm', 'household', 'aware', 'support', 'president', 'stir', 'nasty', 'conversations', 'however', 'would', 'rather', 'nasty', 'conversations', 'living', 'nasty', 'country']"
@News5PH ANG KARAKAS NIYONG MGA DILAWAN DAHIL BATA PA LANG AKO AY GANYAN NA ANG TRADISYON NIYO! BASTA HALALAN SEASON ANG MGA DILAWAN AY NAGPAPASOPAS AT LUGAW NA MAGPAHANGGANG NGAUN AY DALA NI LENI ROBREDO.PERO KAPAG NAUPO NA https://t.co/0pDotgmDBQ ISA MAN SA KANILA AY HINDI NA MALAPITAN.,Negative,Hate,"['karakas', 'niyong', 'dilawan', 'bata', 'lang', 'ganyan', 'tradisyon', 'niyo', 'basta', 'halalan', 'season', 'dilawan', 'nagpapasopas', 'lugaw', 'magpahanggang', 'ngaun', 'dala', 'robredo.pero', 'naupo', 'malapitan']"
Pinks would really disrespect anything against Leni Robredo's candidacy without hesitating because the candidate is the number one role model of the pinks.,Negative,Hate,"['pinks', 'would', 'really', 'disrespect', 'anything', ""robredo's"", 'candidacy', 'without', 'hesitating', 'candidate', 'number', 'one', 'role', 'model', 'pinks']"
"If you feel disgusted of some toxic Leni  supporters, please don't mind them. Sino po ulit ang kandidatong magbibigay ng Liwanag sa Dilim? Sino po ba ang nakasulat sa balota? Di ba po si Leni Robredo? Huwag na pong mag-alinlangan. #Ipana7oNa10ParaSaLahat #Ipana10NatinParaSaLahat",Negative,Hate,"['feel', 'disgusted', 'toxic', 'supporters', 'please', 'mind', 'po', 'ulit', 'kandidatong', 'magbibigay', 'liwanag', 'dilim', 'po', 'ba', 'nakasulat', 'balota', 'di', 'ba', 'po', 'si', 'pong', 'mag-alinlangan']"
"Ganyan ka naman Isko e.  Pag napakinabangan mo na e tataluhin mo rin! Ganyan ka na talaga at ganyan talaga ugali mo sa pagiging ambisyoso mo!

Isko Moreno kay Leni Robredo: ""Eh you yourself hindi mo nga ma-unify sarili mo"" https://t.co/I8NlWYjTmY",Negative,Hate,"['ganyan', 'naman', 'pag', 'napakinabangan', 'tataluhin', 'rin', 'ganyan', 'talaga', 'ganyan', 'talaga', 'ugali', 'pagiging', 'ambisyoso', 'kay', 'eh', 'nga', 'ma-unify']"
"Gusto nyo ba makita gaano ka-gago ng endorsement nyo? Eto oh.  Tangina, plunderers, convicts, not even fucking eligible people. Tapos susundin ko desisyon nyo????

Source: https://t.co/b0u8UjU1Ki https://t.co/i7yitRTH7R",Negative,Hate,"['nyo', 'ba', 'gaano', 'ka-gago', 'endorsement', 'nyo', 'eto', 'oh', 'tangina', 'plunderers', 'convicts', 'even', 'fucking', 'eligible', 'people', 'tapos', 'susundin', 'desisyon', 'nyo', 'source']"
"@CNN
 @cnni
 @BBCWorld
 @USATODAY
 @newyorkpost
@Iam_Baneng 
 Sorry please excuse my words but Presidential Candidate LENI ROBREDO is  Dumb Clueless . An interview could not give the right answers eg: How do you call Saudi Arabian currency and How many Islands in the Philippines. https://t.co/LDcJySqSbT",Negative,Hate,"['sorry', 'please', 'excuse', 'words', 'presidential', 'candidate', 'dumb', 'clueless', 'interview', 'could', 'give', 'right', 'answers', 'eg', 'call', 'saudi', 'arabian', 'currency', 'many', 'islands', 'philippines']"
"At ang false churvey nila hanggang april 21 lang.😂 Hindi kasama ang mga endorsements ng mga bigating celebrities, mga nag shift from ibang camps to Leni Robredo's camp. By God's Grace, bicolana na ang susunod na Pangulo!🙏🌸💖",Negative,Hate,"['false', 'churvey', 'april', 'kasama', 'endorsements', 'bigating', 'celebrities', 'nag', 'shift', 'ibang', 'camps', ""robredo's"", 'camp', ""god's"", 'grace', 'bicolana', 'susunod']"
Wtf ako ata unang makakareview ng Ping Lacson movie sa Letterboxd,Negative,Hate,"['wtf', 'ata', 'unang', 'makakareview', 'movie', 'letterboxd']"
"@AltStarMagic ano daw? it’s the usual bongbong marcos - false starts, circuitous, repeats what he says and incoherent.",Negative,Hate,"['daw', 'usual', 'false', 'starts', 'circuitous', 'repeats', 'says', 'incoherent']"
"@alvenlmontero Inumpisahan na ng magigiting na ofw...(7)bongbong marcos ,will win",Negative,Hate,"['inumpisahan', 'magigiting', 'ofw...(7)bongbong', 'win']"
"@smjyuns laging absent ano yan hahahaha tatakbo kang presidente kaso lagi namang absent, stop making excuses bongbong marcos://",Negative,Hate,"['laging', 'absent', 'yan', 'hahahaha', 'tatakbo', 'kang', 'presidente', 'kaso', 'lagi', 'namang', 'absent', 'stop', 'making', 'excuses']"
"manny pacquiao - walang corrupt
isko moreno - walang first choice
leni robredo - walang ginawang tama
#LetLeniLeaveTheEarth",Negative,Hate,"['corrupt', 'first', 'choice', 'tama']"
my sisters be voting bbm kasi kinalakihan na kuno ni bbm ang politica. tas di daw sila ni leni kay asawa ra daw ni jesse robredo mao ni sikat hahahahahahahaha magpaampon kog di dds ug marcos apologist,Negative,Hate,"['sisters', 'voting', 'bbm', 'kasi', 'kinalakihan', 'kuno', 'bbm', 'politica', 'tas', 'di', 'daw', 'kay', 'asawa', 'ra', 'daw', 'jesse', 'mao', 'sikat', 'hahahahahahahaha', 'magpaampon', 'kog', 'di', 'dds', 'ug', 'apologist']"
"Tandaan nyo:

Basta BONG, mandarambong!

Bong Revilla
Bong Go

Yung isa times two:

Bongbong Marcos

Kaya galingan nyo pag pili!",Negative,Hate,"['tandaan', 'nyo', 'basta', 'mandarambong', 'revilla', 'yung', 'times', 'two', 'galingan', 'nyo', 'pag', 'pili']"
@tropicalhorrors norberto gonzales or bleng blong? it's a tie for me,Negative,Hate,"['bleng', 'blong', 'tie']"
"This. Exactly. Stop being inconsistent and fake Isko Moreno Domagoso.

https://t.co/fccrp0pmg6",Negative,Hate,"['exactly', 'stop', 'inconsistent', 'fake']"
"P100Bn Pandemic Stimulus Fund for MSMEs in first 100 days.  - Madam President Leni Robredo

Kalahati ng P205Bn UNPAID ESTATE TAX ng pamilyang Marcos.

#KayLeniNaTayo 
#LeniKiko2022  
#LeniKikoAllTheWay 
#KikoAngManokKo 
#DapatSiLeni 
#PasigIsPink 
#PasigLaban SaTropa https://t.co/h6p7XUT5Md",Negative,Hate,"['p100bn', 'pandemic', 'stimulus', 'fund', 'msmes', 'first', 'days', 'madam', 'president', 'kalahati', 'p205bn', 'unpaid', 'estate', 'tax', 'pamilyang', 'satropa']"
"Protektahan Ang mga oligarko. Iboto si Leni Robredo 🙏 kailangang manatiling mahirap Ang bansa spagkat kapag wla nang taong mahirap, wla nang mauuto at makakain ang mga komunistang NPA na nasa kongreso. Kaya ating iboto si Leni Robredo 🥰 https://t.co/3HYyR2R6Oz",Negative,Hate,"['protektahan', 'oligarko', 'iboto', 'si', 'kailangang', 'manatiling', 'mahirap', 'bansa', 'spagkat', 'wla', 'nang', 'taong', 'mahirap', 'wla', 'nang', 'mauuto', 'makakain', 'komunistang', 'npa', 'nasa', 'kongreso', 'iboto', 'si']"
@Cocowiseoutsold @ITSYABOISATANAS May mali talaga sis kahit saang banda mo isipin tapos halos lahat ng mga LENI ROBREDO supporters on prep. Meaning with HIV.,Negative,Hate,"['mali', 'talaga', 'sis', 'saang', 'banda', 'isipin', 'tapos', 'halos', 'supporters', 'prep', 'meaning', 'hiv']"
"Ang Loser sign na pinauso ni Leni Robredo at ng mga taga-suporta niyang pinklawan.
#losersign
#LeniLoser https://t.co/n8Vf9hqcoL",Negative,Hate,"['loser', 'sign', 'pinauso', 'taga-suporta', 'pinklawan']"
ang sources bongbong marcos website tsaka sa YouTube channel kuya evo naman eh #ashsgs,Negative,Hate,"['sources', 'website', 'tsaka', 'youtube', 'channel', 'kuya', 'evo', 'naman', 'eh']"
"@alexabernardog After Duterte, EJK, Covid, Duque. Lord sana iregalo niyo na po ang pagkapanalo ni Mam VP Leni Robredo at kung pwede humirit, pati na rin si Sen Kiko for bise pangulo. 
First time voting for Leni. Duterte ako last election. OMG the trauma and budol is real 😭",Negative,Hate,"['duterte', 'ejk', 'covid', 'duque', 'lord', 'sana', 'iregalo', 'niyo', 'po', 'pagkapanalo', 'mam', 'vp', 'pwede', 'humirit', 'pati', 'rin', 'si', 'sen', 'kiko', 'bise', 'pangulo', 'first', 'time', 'voting', 'duterte', 'last', 'election', 'omg', 'trauma', 'budol', 'real']"
@smninews Mahirap makipag usap sa walang alam kahit ulit ulitin ang tanong. Ping Lacson will not get a good answer from Leni.,Negative,Hate,"['mahirap', 'makipag', 'usap', 'alam', 'ulit', 'ulitin', 'tanong', 'get', 'good', 'answer']"
Wow nakakasuka nmaan yung commercial ni Bongbong Marcos. Dinadaan sa malumanay na boses tas kuwnare kahit sino daw iboto. Lols fake niyo po ser,Negative,Hate,"['wow', 'nakakasuka', 'nmaan', 'yung', 'commercial', 'dinadaan', 'malumanay', 'boses', 'tas', 'kuwnare', 'daw', 'iboto', 'lols', 'fake', 'niyo', 'po', 'ser']"
"wow naman ""Senator"" and ""Economist"" BongBong Marcos. Pati titles pinepeke na sa debate ngayon. lolz",Negative,Hate,"['wow', 'naman', 'senator', 'economist', 'pati', 'titles', 'pinepeke', 'debate', 'lolz']"
@ABSCBNNews @FrancisFaulve Bongbong Marcos would rather appear snacking with the Governors (who couldn't even make him win) than be seen struggling to win via a Presidential debate. 🌸,Negative,Hate,"['would', 'rather', 'appear', 'snacking', 'governors', 'even', 'make', 'win', 'seen', 'struggling', 'win', 'via', 'presidential', 'debate']"
Norberto Gonzales chillin like a villain lang. 😂,Negative,Hate,"['chillin', 'like', 'villain', 'lang']"
"Ano tong sinasabe ni Robin Padilla na wag hayaan madaya ule si BBM na magnanakaw, na sinungaleng, na walang ambag? NATALO SI BONGBONG MARCOS, HINDE SYA DINAYA. ULUL",Negative,Hate,"['tong', 'sinasabe', 'robin', 'padilla', 'wag', 'hayaan', 'madaya', 'ule', 'si', 'bbm', 'magnanakaw', 'sinungaleng', 'ambag', 'natalo', 'si', 'hinde', 'sya', 'dinaya', 'ulul']"
"@PhilstarNews The bitch is a user and a liar! Leni Robredo attended as many CSR activities as she can and claim credit for them. Even if Robredo's attendance was only for photo op, she refer to the organizers of said activities as her  “partners” to promote her imaginary anti-poverty program.",Negative,Hate,"['bitch', 'user', 'liar', 'attended', 'many', 'csr', 'activities', 'claim', 'credit', 'even', ""robredo's"", 'attendance', 'photo', 'op', 'refer', 'organizers', 'said', 'activities', 'partners', 'promote', 'imaginary', 'anti-poverty', 'program']"
"@gangbadoy @bamaquino Gang, dear, let me remind you of ocho derecho. And also make you realize Bam did not help at all dahil talo si Leni Robredo. Pangit ang strategy, poor pa ang product. Reality bites kayo sa Mayo 9.",Negative,Hate,"['gang', 'dear', 'let', 'remind', 'ocho', 'derecho', 'also', 'make', 'realize', 'bam', 'help', 'talo', 'si', 'pangit', 'strategy', 'poor', 'product', 'reality', 'bites', 'kayo']"
WOW! Self declared na maging Nanay ng Pilipinas? Akala siguro ni Leni eh si PRRD ang nagdeklarang tawagin siyan Tatay Digong. Mali ka Leni Robredo..ANG PILIPINO ANG NAGBIGAY KAY PRRD NG TITLE NA “Tatay Digong” https://t.co/Bc5wa4UMqO,Negative,Hate,"['wow', 'self', 'declared', 'nanay', 'pilipinas', 'akala', 'siguro', 'eh', 'si', 'prrd', 'nagdeklarang', 'tawagin', 'siyan', 'tatay', 'digong', 'mali', 'robredo..ang', 'pilipino', 'nagbigay', 'kay', 'prrd', 'title', 'tatay', 'digong']"
"Why bongbong marcos ang Presidente ko kasi di sya duwag kagaya ni lenlen  #LENIDUWAG
#LENIDUWAG 
#LENIDUWAG",Negative,Hate,"['presidente', 'kasi', 'di', 'sya', 'duwag', 'kagaya', 'lenlen']"
"“Marcos Jr. received INC’s bloc vote as VP in 2016 but lost to Leni Robredo.”

-LOL! Di na kayo makakaulit gamit ang pink magic! PinkAngInaNyo! 😝
#KayLeniTalo #KayLeniPatayTayo https://t.co/EvVOg40ec3",Negative,Hate,"['received', ""inc's"", 'bloc', 'vote', 'vp', 'lost', 'lol', 'di', 'kayo', 'makakaulit', 'gamit', 'pink', 'magic', 'pinkanginanyo']"
"sir, hindi mo pwede eexclude si Bongbong sa usapang Martial Law kasi he takes PRIDE in being a Marcos DESPITE ALL THE ATROCITIES THAT HAPPENED DURING HIS FATHER’S REIGN  #ashsgs",Negative,Hate,"['sir', 'pwede', 'eexclude', 'si', 'usapang', 'martial', 'law', 'kasi', 'takes', 'pride', 'despite', 'atrocities', 'happened', ""father's"", 'reign']"
@amanditulo @aubsolutelygood @gerald_santos_ @rowena_guanzon @COMELEC @lenirobredo @bongbongmarcos Bongbong Marcos is just playing safe. Yikes. Not attending debates may result to his downfall. Akala niya sure win na siya? Lol.,Negative,Hate,"['playing', 'safe', 'yikes', 'attending', 'debates', 'result', 'downfall', 'akala', 'sure', 'win', 'lol']"
"@RonreiJavier @ImaSassy03 @BlackPlutonian @mamitasen @Jimmy93171751 @The_Will_To_Be I bet sarado ang isip mo .  We had golden years noong panahon ni Marcos . Hindi kilala si Leni Robredo , at reputation nya sirang sira. Alam ng mga Foreign countries kung gaano ka tanga si Leni .  Malinaw na sa lahat na walang kasalan ang mga Marcos noon . Kagagawan ng mga Aquino https://t.co/8o8bZx8Djo",Negative,Hate,"['bet', 'sarado', 'isip', 'golden', 'years', 'noong', 'kilala', 'si', 'reputation', 'nya', 'sirang', 'sira', 'alam', 'foreign', 'countries', 'gaano', 'tanga', 'si', 'malinaw', 'kasalan', 'kagagawan', 'aquino']"
