Tweet Content,Sentiment,Label,Preprocessed_Tweet
"Funny how the comments at the chat box in the SMNI Presidential Debate Youtube are still a slur on Leni Robredo. Trolls, focus on your candidate and watch out for Ka Leody who will surely articulate statements than the other presidentiables are afraid to utter. Lol.",Negative,Hate,"['funny', 'comments', 'chat', 'box', 'smni', 'presidential', 'debate', 'youtube', 'still', 'slur', 'trolls', 'focus', 'candidate', 'watch', 'surely', 'articulate', 'statements', 'presidentiables', 'afraid', 'utter', 'lol']"
A dictator’s son rewrites history on TikTok in his bid to become the Philippines’ next President https://t.co/3fgUMsYiW6,Negative,Hate,"[""dictator's"", 'rewrites', 'history', 'tiktok', 'bid', 'become', 'philippines', 'next', 'president']"
Walang panama ang INC endorsement kay BBM. Kapag MERALCO ang nag endorse kay FVP Leni Robredo tiyak mananalo yan. Oh ano laban pa kayo.,Negative,Hate,"['panama', 'inc', 'endorsement', 'kay', 'bbm', 'meralco', 'nag', 'endorse', 'kay', 'fvp', 'tiyak', 'mananalo', 'yan', 'oh', 'kayo']"
@jominicat @JuliliePe Asan na si @MannyPacquiao tahimik ang ungas! Ano naman masasabi mo manne kay Leni Robredo sa pagiging Pink at pag iwan nya sa kulay Dilawan...,Negative,Hate,"['asan', 'si', 'tahimik', 'ungas', 'naman', 'masasabi', 'manne', 'kay', 'pagiging', 'pink', 'pag', 'iwan', 'nya', 'kulay', 'dilawan']"
"Me to BONGBONG Marcos, can't wait to curb stomp you https://t.co/E7b6RQp0lJ",Negative,Hate,"[""can't"", 'wait', 'curb', 'stomp']"
"https://t.co/NLP5Q4ZnSC

HINDE KO ALAM SA INYO HA PERO TANG INA GOOSEBUMPS. LENI ROBREDO SA MAY 9 ✨🌸",Negative,Hate,"['hinde', 'alam', 'inyo', 'ha', 'tang', 'ina', 'goosebumps']"
"If ever (wag naman sana) manalo si bongbong, i'm 100% sure that there will be another people's revolution movement. PILIPINAS!! Let's open our eyes for the sake of the country and the future. Wag na nating hayaang mangyari pa ito. Iwanang blanko ang pangalan ni Marcos sa balota.",Negative,Hate,"['ever', 'wag', 'naman', 'sana', 'manalo', 'si', ""i'm"", 'sure', 'another', ""people's"", 'revolution', 'movement', 'pilipinas', ""let's"", 'open', 'eyes', 'sake', 'country', 'future', 'wag', 'nating', 'hayaang', 'mangyari', 'iwanang', 'blanko', 'pangalan', 'balota']"
"""Tuwing eleksiyon, kami'y binibigyan lang ng laya ng elitistang gobyerno na pumili ng bagong elitista na manloloko sa amin."" - Ka Leody De Guzman

Magiging boses naba ng mga manggagawa sa Malacañang sina Ka Leody at Walden Bello? https://t.co/iDygTlY8bS",Negative,Hate,"['tuwing', 'eleksiyon', ""kami'y"", 'binibigyan', 'lang', 'laya', 'elitistang', 'gobyerno', 'pumili', 'bagong', 'elitista', 'manloloko', 'magiging', 'boses', 'naba', 'manggagawa', 'malacanang', 'sina', 'walden', 'bello']"
"@tomicapacible “Some supporters are backing out now because they can sense that there is no way for Robredo to overtake the lead of rival Ferdinand ” Bongbong” Marcos considering his commanding lead in all the surveys and the proximity to election time,” -👇👇👇 waste of time and money !!! https://t.co/kap9mywlIu",Negative,Hate,"['supporters', 'backing', 'sense', 'way', 'overtake', 'lead', 'rival', 'ferdinand', 'considering', 'commanding', 'lead', 'surveys', 'proximity', 'election', 'time', 'waste', 'time', 'money']"
"@Grizzietot Ganun kayo ka talino at kababoy sa mga Sarili ninyo
Mga supporter ni Leni Robredo
Totoong Mga Hubot Hubad sa
Kalaswaan..?",Negative,Hate,"['ganun', 'kayo', 'talino', 'kababoy', 'ninyo', 'supporter', 'totoong', 'hubot', 'hubad', 'kalaswaan']"
"@Aldgy13 @Sylviapalomare5 The US is crying over this news, they need us to vote their puppet candicate Leni Robredo",Negative,Hate,"['us', 'crying', 'news', 'need', 'us', 'vote', 'puppet', 'candicate']"
"Sinech itey na idol raw si Mayor Vico at gustong maging tulad ng Pasig ang Pilipinas pero ang iboboto ay magnanakaw??

Fyi po, ang Transparency Ordinance na finile ni Mayor Vico ay inspired kay Mr. Jesse Robredo na asawa ni VP Leni 🤷🏽‍♀️🤷🏽‍♀️😏",Negative,Hate,"['sinech', 'itey', 'idol', 'raw', 'si', 'vico', 'gustong', 'pasig', 'pilipinas', 'iboboto', 'magnanakaw', 'fyi', 'po', 'transparency', 'ordinance', 'finile', 'vico', 'inspired', 'kay', 'mr', 'jesse', 'asawa', 'vp']"
"@cnnphilippines Bongbong marcos has stolen wealth. Uniteam of bongbong and sara is a party of criminality, thievery, pedophilia.",Negative,Hate,"['stolen', 'wealth', 'uniteam', 'sara', 'party', 'criminality', 'thievery', 'pedophilia']"
"Gawin nyo ng 1Million. Nahiya pa kayo sa butal. Your crowd estimates are just as inflated as your ego na may panalo pa ang ina nyo. WALA. WALANG HIMALA. Pandaraya meron, PERO BABANTAYAN NAMIN KAYO. WALANG TULUGAN SA GABI NG BILANGAN&gt; #NagaIsPink President Leni Robredo daw. 🤪 https://t.co/sxC0bZoN8z",Negative,Hate,"['gawin', 'nyo', 'million', 'nahiya', 'kayo', 'butal', 'crowd', 'estimates', 'inflated', 'ego', 'panalo', 'ina', 'nyo', 'wala', 'himala', 'pandaraya', 'meron', 'babantayan', 'kayo', 'tulugan', 'gabi', 'bilangan&gt', 'president', 'daw']"
"Ang Loser Sign na pinauso ni Leni Robredo at ng mga taga-suporta niyang pinklawan.
#LoserSign
#LeniLoser https://t.co/EdEF1zAVYX",Negative,Hate,"['loser', 'sign', 'pinauso', 'taga-suporta', 'pinklawan']"
"@alvinelchico @DorisBigornia BBM ako kung yan katangian ang hinahanap ko at ng ibang tanso na sarado na ang as per john arcilla:

KURAP
KURAKOT
UMIIWAS
UMAATRAS
TAMAD
TRAPO

Kaya doon kame kay sa J. Leni robredo Gobyernong Tapat
May plano parq sa lahat ng pilipino.",Negative,Hate,"['bbm', 'yan', 'katangian', 'hinahanap', 'ibang', 'tanso', 'sarado', 'per', 'john', 'arcilla', 'kurap', 'kurakot', 'umiiwas', 'umaatras', 'tamad', 'trapo', 'kame', 'kay', 'gobyernong', 'tapat', 'plano', 'parq', 'pilipino']"
leni robredo you will always be that bitch!!!!,Negative,Hate,"['always', 'bitch']"
False asia there is manipulation...pera ng kalaban gumagana na...election day leni Robredo will win.💪💪💪https://t.co/MKTNMg8Ei1,Negative,Hate,"['false', 'asia', 'manipulation...pera', 'kalaban', 'gumagana', 'na...election', 'day']"
"@shyluvsjk https://t.co/r9d9hucuzP 

what about this? wala nga siyang natapos na degree eh. how can he lead the country then? what good will he bring to our country. sige, sabihin na natin na hindi niya kasalanan ng tatay niya, pero anong pera ang ginagamit niya sa eleksyon, diba't ang—",Negative,Hate,"['wala', 'nga', 'siyang', 'natapos', 'degree', 'eh', 'lead', 'country', 'good', 'bring', 'country', 'sige', 'natin', 'kasalanan', 'tatay', 'anong', 'pera', 'ginagamit', 'eleksyon', ""diba't""]"
@ervinzziv Si Bongbong Marcos daw ang nakikinabang sa misinformation na Ibinabato kay Mama Fink. Sabi ni Len-Len.,Negative,Hate,"['si', 'daw', 'nakikinabang', 'misinformation', 'ibinabato', 'kay', 'mama', 'fink', 'len-len']"
"salamat sa mga trolls... dahil sa kanila, nagviral to... kaya nga di na nila ginawa ulit sa rally nila eh 🤣🤣🤣

Ang Presidente - LENI ROBREDO
Bise Presidente - KIKO PANGILINAN

LET'S GO! https://t.co/typrieY1Z7",Negative,Hate,"['salamat', 'trolls', 'nagviral', 'nga', 'di', 'ulit', 'rally', 'eh', 'presidente', 'bise', 'presidente', 'kiko', 'pangilinan', ""let's""]"
"@iammasmaldita Oo nga, magaling din naman magbasa si madumb leni robredo.",Negative,Hate,"['oo', 'nga', 'magaling', 'naman', 'magbasa', 'si', 'madumb']"
"MATALINO ang BOTANTE ng PILIPINAS,  kaya si LENI ROBREDO  ay HINDI MANANALO!",Negative,Hate,"['matalino', 'botante', 'pilipinas', 'si', 'mananalo']"
"SMNI DEBATES MATTER
#GoBBMforSMNI 
#SMNIpresidentialdebate 
#LENIDUWAG 
#LeniMasDuwag 
#LeniTangaSaLahat

Go Ka Leody
Norberto Gonzales
Abella
Marcos Jr.

Nice Debate! Hindi biased! 
Shunga nyo Leni, Isko, Lacson at Manny! Mga Duwag! 

NO TO NPA! 😡 https://t.co/CfdkGTuXDV",Negative,Hate,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']"
"THE HEAVIEST BURDEN that’s dragging down Bongbong Marcos’s march to Malacañang is the truth. The glorious truth that no matter where you look; personally, academically, professionally, politically, and morally, Marcos Jr. is no match to Leni Robredo. https://t.co/HXoZzCZWmP",Negative,Hate,"['heaviest', 'burden', ""that's"", 'dragging', ""marcos's"", 'march', 'malacanang', 'truth', 'glorious', 'truth', 'matter', 'look', 'personally', 'academically', 'professionally', 'politically', 'morally', 'match']"
"Is this what we call an influencer?
Pati pag sisimba namin titirahin niyo pa?

Jusko. 
@pipaykipayy
Leni Robredo Kiko Pangilinan, do you condemn this kind of attitude of your artists or influencer na sumusuporta sainyo, if oo nakakadismaya talaga pag ganito. Nakakabastos. https://t.co/OJkiNstaLg",Negative,Hate,"['call', 'influencer', 'pati', 'pag', 'sisimba', 'titirahin', 'niyo', 'jusko', 'kiko', 'pangilinan', 'condemn', 'kind', 'attitude', 'artists', 'influencer', 'sumusuporta', 'sainyo', 'oo', 'nakakadismaya', 'talaga', 'pag', 'ganito', 'nakakabastos']"
"Mag-iingay na naman itong mga Marcos supporter para ipagtanggol si Bongbong sa pagiging absent sa debate.

Ano kayo, proxy niya?",Negative,Hate,"['mag-iingay', 'naman', 'itong', 'supporter', 'ipagtanggol', 'si', 'pagiging', 'absent', 'debate', 'kayo', 'proxy']"
@inquirerdotnet @melvingasconINQ Ung mga supporters nito wag niyo na po siya pag aksayahan ng inyong mga boto... kesa sa knya ibigay niyo na lang po ang boto niyo kay VP Leni Robredo a Kiko Pangilinan.,Negative,Hate,"['ung', 'supporters', 'wag', 'niyo', 'po', 'pag', 'aksayahan', 'boto', 'kesa', 'knya', 'ibigay', 'niyo', 'lang', 'po', 'boto', 'niyo', 'kay', 'vp', 'kiko', 'pangilinan']"
"Robredo volunteers allegedly blocked from campaigning in Samar town https://t.co/zKKcZXL6a3 via @YouTube 

IS bbm MARTAL LAW (bbm GOLDEN AGE) STARTING

bbm BOBO,LIAR,THEIF,TAX CHEAT

LENI ROBREDO ATTY,EXP LDR,HONEST,PAYS TAX,NOT LIAR,NOT THEIF,GOLD HEART

VOT LENI ROBREDO 4 PRES",Negative,Hate,"['volunteers', 'allegedly', 'blocked', 'campaigning', 'samar', 'town', 'via', 'bbm', 'martal', 'law', 'bbm', 'golden', 'age', 'starting', 'bbm', 'bobo,liar,theif,tax', 'cheat', 'atty,exp', 'ldr,honest,pays', 'tax,not', 'liar,not', 'theif,gold', 'heart', 'vot', 'pres']"
"@aguilarappa I think it does, yung mga pumupunta Ki BOBOng Narcos just for the money, AND WHEN TIME OF ELECTION THEY SWAP TO OUR 17th President LENI ROBREDO AND KIKO PANGILINAN THEIR VOTE...hmmm make sense to me po mga kakampink. https://t.co/GDQesgUscc",Negative,Hate,"['think', 'yung', 'ki', 'bobong', 'narcos', 'money', 'time', 'election', 'swap', 'th', 'president', 'kiko', 'pangilinan', 'vote...hmmm', 'make', 'sense', 'po', 'kakampink']"
"Philippines: Son of former dictator Marcos competes with anti-populist Leni Robredo in presidential election
https://t.co/WQOZCaj2h9
#ASIAPACIFIC",Negative,Hate,"['philippines', 'former', 'dictator', 'competes', 'anti-populist', 'presidential', 'election']"
"The Marcos family (the very same people who betrayed the country and profited off ill-gotten wealth) are seeking elective office again. Paanong past is past when Bongbong himself capitalizes on his father's name and ""achievements"".😂 Trapo ka, Isko. https://t.co/IC0ZTt13vl",Negative,Hate,"['family', 'people', 'betrayed', 'country', 'profited', 'ill-gotten', 'wealth', 'seeking', 'elective', 'office', 'paanong', 'past', 'past', 'capitalizes', ""father's"", 'name', 'trapo']"
"FACT: Bongbong Marcos is nothing without his father's name. Well, he's nothing at all – a nobody. https://t.co/xd6ZZ25Gy3",Negative,Hate,"['fact', 'nothing', 'without', ""father's"", 'name', 'well', ""he's"", 'nothing', 'nobody']"
Wow SMNI audience are heckling Norberto Gonzales for being open to peace talks. Wew. That's a fascist echo chamber when I saw one.,Negative,Hate,"['wow', 'smni', 'audience', 'heckling', 'open', 'peace', 'talks', 'wew', ""that's"", 'fascist', 'echo', 'chamber', 'saw', 'one']"
"@Macreid23 @manilabulletin @argyllcyrus_MB Si @iampinglacson  kulelat, according to that table. K. But he's much better than the absentee with this issue before, amongst other issues. https://t.co/50OdVQ5OMo #budol #PingLacson #NeverForget #MarcosDuwag",Negative,Hate,"['si', 'kulelat', 'according', 'table', ""he's"", 'much', 'better', 'absentee', 'issue', 'amongst', 'issues']"
"Anim na taong tiniis ng bayan ang style-kantong thuggery ni Duterte. Sa June 30, sisipain na siya palabas ng Malacañang. Mula July 1, mag-iiba na ang socio-political atmosphere at intellectual-cultural horizon ng Pilipinas sa ilalim ng bagong gobyerno ni VP Leni Robredo.",Negative,Hate,"['anim', 'taong', 'tiniis', 'bayan', 'style-kantong', 'thuggery', 'duterte', 'june', 'sisipain', 'malacanang', 'july', 'mag-iiba', 'socio-political', 'atmosphere', 'intellectual-cultural', 'horizon', 'pilipinas', 'bagong', 'gobyerno', 'vp']"
"@totoyfrqnz MarcosJr. duwag. Ayaw umattend ng mga debate dahil hindi kayang ipagtanggol ang sarili at pamilya nya. Kung ang sarili at pamilya nya nga ay hindi nya kayang ipagtanggol at panindigan, ang sambayanang Pilipino pa kaya? Gising Pilipinas!!! LENI ROBREDO FOR THE WIN!!! 🙏💗💗💗🙏",Negative,Hate,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']"
"Miss Leni Robredo, anong pinagsasabi mong ina ka ng lahat.. so ibig sabihin kapatid ko si @sandromarcos7  ?😳😳

#LetLeniLeave2022 
#BBMIsMyPresident2022",Negative,Hate,"['miss', 'anong', 'pinagsasabi', 'mong', 'ina', 'kapatid', 'si']"
"‘The young ones, they don’t know’: How a dictator’s dark past was whitewashed https://t.co/zlYy9PR4Bh",Negative,Hate,"['young', 'ones', 'know', ""dictator's"", 'dark', 'past', 'whitewashed']"
"THESE IDIOTS KEEP COMPARING BBM'S PERFORMANCE WITH LENI ROBREDO'S, TANONG KO LANG HA, ALAM NIYO BA DIFFERENCE NG ROLE NG SENATOR SA ROLE VICE PRESIDENT SA MALACAÑANG? NARROW-MINDED IDIOTS NA NAKIKISABAY SA USO! PWE!
#Elections2022 #SalamatPRRD",Negative,Hate,"['idiots', 'keep', 'comparing', ""bbm's"", 'performance', ""robredo's"", 'tanong', 'lang', 'ha', 'alam', 'niyo', 'ba', 'difference', 'role', 'senator', 'role', 'vice', 'president', 'malacanang', 'narrow-minded', 'idiots', 'nakikisabay', 'uso', 'pwe']"
lawrd ping lacson needs a reality check. so tired of hearing pure bs from politicians who are so detached from reality 😭 #PiliPinasDebates2022,Negative,Hate,"['lawrd', 'needs', 'reality', 'check', 'tired', 'hearing', 'pure', 'bs', 'politicians', 'detached', 'reality']"
"@Violy1066 @SayChiz Violy, Violy, oh violeta… baka ang dapat payuhan mo si Bobong este Bongbong Marcos na tantanan pagiging absent. Alamano kasi.",Negative,Hate,"['violy', 'violy', 'oh', 'violeta', 'baka', 'payuhan', 'si', 'bobong', 'este', 'tantanan', 'pagiging', 'absent', 'alamano', 'kasi']"
Summary of Leni Robredo's Platform: Bawal ang Marcos https://t.co/aCfA0tNQlg,Negative,Hate,"['summary', ""robredo's"", 'platform', 'bawal']"
Wtf ako ata unang makakareview ng Ping Lacson movie sa Letterboxd,Negative,Hate,"['wtf', 'ata', 'unang', 'makakareview', 'movie', 'letterboxd']"
"Does all the athletes supports Leni or her group is just too desparate out of desire to win and thus wanted to have everything identified to her i,e. dogs for Leni, cats for leni, fish for, doctors for Leni, artist for Leni and ect ect ect... tsk tsk tsk
https://t.co/sMcxERsfgb",Negative,Hate,"['athletes', 'supports', 'group', 'desparate', 'desire', 'win', 'thus', 'wanted', 'everything', 'identified', 'i,e', 'dogs', 'cats', 'fish', 'doctors', 'artist', 'ect', 'ect', 'ect', 'tsk', 'tsk', 'tsk']"
Sa dami ng good accomplishment ni Leni Robredo of course kailangan niya ng list.. huwag kang mag complain dahil hindi sumipot ang kandidato sa debate dahil naduwag siya #IpanaloNa10To https://t.co/Ni44UbSRrx,Negative,Hate,"['dami', 'good', 'accomplishment', 'course', 'list', 'kang', 'complain', 'sumipot', 'kandidato', 'debate', 'naduwag']"
Late dictator Ferdinand Marcos' son poised to win Philippines election https://t.co/7m5aD3MRG3 #news #topstories #berkleybearnews,Negative,Hate,"['late', 'dictator', 'ferdinand', 'poised', 'win', 'philippines', 'election']"
Is/ko Mo/reno is now attacking Leni Robredo… I see your true colors shining through 🎶 #IskoWithdraw #LeniforPresident2022,Negative,Hate,"['is/ko', 'mo/reno', 'attacking', 'see', 'true', 'colors', 'shining']"
"Proven TRUE yet again! 😮 
Bongbong Marcos need not attend any debates either https://t.co/Wh2Kgq0wGi",Negative,Hate,"['proven', 'true', 'yet', 'need', 'attend', 'debates', 'either']"
@BBCNews I'm proud that I didn't vote for him. Don't wanna be an enabler of corrupt politicians to stay in power! Leni Robredo deserves to be the next President &amp; Kiko Pangilinan deserves to be the next VP. Their slogan is: A government with integrity will uplift the lives of all.,Negative,Hate,"[""i'm"", 'proud', 'vote', 'wanna', 'enabler', 'corrupt', 'politicians', 'stay', 'power', 'deserves', 'next', 'president', 'amp', 'kiko', 'pangilinan', 'deserves', 'next', 'vp', 'slogan', 'government', 'integrity', 'uplift', 'lives']"
@iamwhatiam300 @Sylviapalomare5 Iyak na ang US kasi matatalo na yung puppet candidate nila na c Leni Robredo hahahaha,Negative,Hate,"['iyak', 'us', 'kasi', 'matatalo', 'yung', 'puppet', 'candidate', 'hahahaha']"
435k likes for Jihyo and none for bongbong marcos https://t.co/WyPAVT4usL,Negative,Hate,"['likes', 'jihyo', 'none']"
Bongbong Marcos was on his home court but did not shine. He was not with other prominent candidates but did not dominate. He was asked not so tough questions but did not substantiate. Tapos proud ang nga loyalists? Ew #SMNIpresidentialdebate,Negative,Hate,"['home', 'court', 'shine', 'prominent', 'candidates', 'dominate', 'asked', 'tough', 'questions', 'substantiate', 'tapos', 'proud', 'nga', 'loyalists', 'ew']"
